"EST_ID","EST_WB","EST_WBT","EST_OWNR","EST_NAME","EST_TYPE","EST_STATUS","EST_BT","EST_BP","EST_EN","EST_BOD","EST_ST","EST_BRGY","EST_MUNCITY","EST_PROVINCE","EST_REGION","EST_LAT","EST_LONG","EST_E","EST_SPTK","EST_SPTK_TYPE","EST_WWTF","EST_SC","EST_R","DATE_ENCODED","ENCODER"
"226842","GUAGUA RIVER","RIVER","LAYUG","","COMMERCIAL","OPERATIONAL","GEN. MERCHANDISE","","","","CARDINAL SANTOS","STO. NINO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-11-15","LGU.GUAGUA.R3"
"226843","GUAGUA RIVER","RIVER","GARCIA, WILLY","","COMMERCIAL","OPERATIONAL","VEGETABLE DEALER","","","","CARDINAL SANTOS","STO. NINO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-11-15","LGU.GUAGUA.R3"
"226844","GUAGUA RIVER","RIVER","RODRIGUEZ, ROSARIO","","COMMERCIAL","OPERATIONAL","WATER REFILLER STATION","","","","TANDANG SORA","STO. NINO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-12-03","LGU.GUAGUA.R3"
"226845","SAPANG MAISAC ","CREEK","VALBUENA, JULIO BANSIL/VILLANUEVA, ROMMEL","","COMMERCIAL","OPERATIONAL","4 DOOR BUSINESS ESTABLISHMENT","","","","PUROK 3 & 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226846","SAPANG MAISAC ","CREEK","RUIZ, MARVELYN DIZON","RUIZ PAINT SHOP","COMMERCIAL","OPERATIONAL","PAINT SHOP","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226847","SAPANG MAISAC ","CREEK","VILLAMOR, ROMMEL VERMA","","COMMERCIAL","OPERATIONAL","BAKERY SHOP","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226848","SAPANG MAISAC ","CREEK","MALLARI, BEN B.","","COMMERCIAL","OPERATIONAL","ALUMINUM GLASS","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226849","SAPANG MAISAC ","CREEK","CASTRO EDGAR C.","","COMMERCIAL","OPERATIONAL","BRAKE & CLUTCH SHOP","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226850","SAPANG MAISAC ","CREEK","MIRANDA, ALAN DIZON","JOHN MER ELECTRONICS","COMMERCIAL","OPERATIONAL","ELECTRONICS SHOP","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226851","SAPANG MAISAC ","CREEK","DIMALANTA JULY PEREZ","JULY BEAUTY SALON","COMMERCIAL","OPERATIONAL"," BEAUTY SALON","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226852","SAPANG MAISAC ","CREEK","DELA CRUZ, LUCERA MIRANDA","POLITE AUTO SUPPLY","COMMERCIAL","OPERATIONAL","AUTO SUPPLY","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226853","SAPANG MAISAC ","CREEK","VELASQUEZ, CELSO SANTIAGO","VELASQUEZ FUNERAL","COMMERCIAL","OPERATIONAL","FUNERAL SHOP","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226854","SAPANG MAISAC ","CREEK","PUNO, KATRINA VELASQUEZ","TIN-TINS FLOWER SHOP","COMMERCIAL","OPERATIONAL","FLOWER SHOP","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226855","SAPANG MAISAC ","CREEK","GUAGUA WATER DISTRICT","GUAGUA WATER DISTRICT","COMMERCIAL","OPERATIONAL","PUMPING STATION","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226856","SAPANG MAISAC ","CREEK","LITA J. GLASSWARE","DANS MARKETING APPLIANCE","COMMERCIAL","OPERATIONAL","MARKETING APPLIANCE","","","","PUROK 6","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226857","SAPANG MAISAC ","CREEK","CHUA, ANGELO","ARVIN ELECTRONICS","COMMERCIAL","OPERATIONAL","ELECTRONICS SHOP","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226858","SAPANG MAISAC ","CREEK","MONTEMAYOR, EDUARDO REYES","MONETMAYOR VULCANIZING","COMMERCIAL","OPERATIONAL","VULCANIZING SHOP","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226859","SAPANG MAISAC ","CREEK","MERCADO, JAY BASCO","","COMMERCIAL","OPERATIONAL","GENERAL MERCHANDISE","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226860","SAPANG MAISAC ","CREEK","GARCIA, ORLANDO DAGDAG","COMMUNITY DIAGNOSTICS CENTER","COMMERCIAL","OPERATIONAL","DIAGNOSTICS CENTER","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226861","SAPANG MAISAC ","CREEK","GUANZON, ROSARIO","SSS-PVAO LOAN","COMMERCIAL","OPERATIONAL","","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226862","SAPANG MAISAC ","CREEK","ESTRELLA, PRISCILLA B","BF PAINT AND GEN. MERCHANDISE","COMMERCIAL","OPERATIONAL","PAINT AND GEN. MERCHANDISE","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226863","SAPANG MAISAC ","CREEK","","E-DERM","COMMERCIAL","OPERATIONAL","DERMATOLOGY CLINIC","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226864","SAPANG MAISAC ","CREEK","","ARNELS COMPUTER SHOP","COMMERCIAL","OPERATIONAL","COMPUTER SHOP","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226865","SAPANG MAISAC ","CREEK","","NVC PAWN SHOP","COMMERCIAL","OPERATIONAL","PAWNSHOP","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226866","SAPANG MAISAC ","CREEK","","MEGABYTE COLLGE","COMMERCIAL","OPERATIONAL","TECH. SCHOOL","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226867","SAPANG MAISAC ","CREEK","","","COMMERCIAL","NON-OPERATIONAL","","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226868","SAPANG MAISAC ","CREEK","","RURAL BANK OF SAN LUIS","COMMERCIAL","OPERATIONAL","BANK","","","","PUROK 4","STO. CRISTO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226869","SAPANG MAISAC ","CREEK","","MHERK PHARMACY/DR, NICDAO MEDICAL CLINIC","COMMERCIAL","OPERATIONAL","PHARMACY/MEDICAL CLINIC","","","","PUROK 4","STO. CRISTO","","","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226870","SAPANG MAISAC ","CREEK","TASIC, ELMER","","COMMERCIAL","OPERATIONAL","ICE DEALER","","","","PUROK 3 & 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226871","SAPANG MAISAC ","CREEK","LACAP, MYRNA","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226872","SAPANG MAISAC ","CREEK","QUIZON, ALFRED","","COMMERCIAL","OPERATIONAL","LECHON","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226873","SAPANG MAISAC ","CREEK","FERNANDO, JULIETA","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226874","SAPANG MAISAC ","CREEK","GOZO, DANTE","","COMMERCIAL","OPERATIONAL","ALUMINUM","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226875","SAPANG MAISAC ","CREEK","FERNANDO, AGUSTINA","","COMMERCIAL","OPERATIONAL","LUMBER","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226876","SAPANG MAISAC ","CREEK","GOZO, DANTE","","COMMERCIAL","OPERATIONAL","ALUMINUM","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226877","SAPANG MAISAC ","CREEK","DIMALANTA, BOY","","COMMERCIAL","OPERATIONAL","BICYCLE SHOP","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226878","SAPANG MAISAC ","CREEK","MONTEMAYOR, DODS","","COMMERCIAL","OPERATIONAL","AUTO SUPPLY","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226879","SAPANG MAISAC ","CREEK","CANLAS, ROGELIO","","COMMERCIAL","OPERATIONAL","AUTO PARTS","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226880","SAPANG MAISAC ","CREEK","LINTAG, JEFFREY","","COMMERCIAL","OPERATIONAL","AUTO SHOP","","","","PUROK 6","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226881","SAPANG MAISAC ","CREEK","DIMALANTA, REMEGIO","","COMMERCIAL","OPERATIONAL","AUTO SHOP","","","","PUROK 4","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226882","SAPANG MAISAC ","CREEK","MERCADO, ROBERT","","COMMERCIAL","OPERATIONAL","PAINT CENTER","","","","PUROK 4","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226883","SAPANG MAISAC ","CREEK","TAPANG, REMEDIOS","","COMMERCIAL","OPERATIONAL","WATER STATION","","","","PUROK 4","SAN PEDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226884","SAPANG MAISAC","CREEK","MEDINA, ROEL","","COMMERCIAL","OPERATIONAL","GAS STATION","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226885","SAPANG MAISAC","CREEK","PANGILINAN, JAMES","","COMMERCIAL","OPERATIONAL","GASUL STORE","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226886","SAPANG MAISAC","CREEK","DE LEON, EDUARDO","","COMMERCIAL","OPERATIONAL","HARWARE","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226887","SAPANG MAISAC","CREEK","BALAGTAS, SERAFIN","","COMMERCIAL","OPERATIONAL","STORE","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226888","SAPANG MAISAC","CREEK","DE LEON, EDUARDO","","COMMERCIAL","OPERATIONAL","AQUA SOFT","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226889","SAPANG MAISAC","CREEK","ESPIRITU, DANILO","","COMMERCIAL","OPERATIONAL","REPAIR SHOP","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226890","SAPANG MAISAC","CREEK","SAPITANAN, ROMEO","","COMMERCIAL","OPERATIONAL","MOTOR REPAIR SHOP","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226891","SAPANG MAISAC","CREEK","MANALANG, LORDINIO","","COMMERCIAL","OPERATIONAL","PRINTING PRESS","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226892","SAPANG MAISAC","CREEK","DE LEON, ENRICO","","COMMERCIAL","OPERATIONAL","HARDWARE","","","","PUROK 1 - 2","SAN PABLO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226893","BETIS RIVER","CREEK","TUBIL, NICOLAS JR.","","COMMERCIAL","OPERATIONAL","IRON WORKS & FURNITURE","","","","PUROK 6","SAN NICOLAS 2ND","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","","LGU.GUAGUA.R3"
"226894","BETIS RIVER","CREEK","TUBIL, NICOLAS Sr.","","COMMERCIAL","OPERATIONAL","IRON WORKS","","","","PUROK 6","SAN NICOLAS 2ND","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","","LGU.GUAGUA.R3"
"226895","BETIS RIVER","CREEK","DAVID, CENON Sr.","","COMMERCIAL","OPERATIONAL","VAN RENTAL","","","","PUROK 6","SAN NICOLAS 2ND","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","","LGU.GUAGUA.R3"
"226896","BETIS RIVER","CREEK","SERANNO, VICENTE","","COMMERCIAL","OPERATIONAL","SARI-SARI SOTRE","","","","PUROK 6","SAN NICOLAS 2ND","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","","LGU.GUAGUA.R3"
"226897","BETIS RIVER","CREEK","ESTRELLA, TERRESITA","","COMMERCIAL","OPERATIONAL","CLINIC","","","","PUROK 6","SAN NICOLAS 2ND","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","","LGU.GUAGUA.R3"
"226898","BETIS RIVER","CREEK","SANTIAGO, MIGUELA","","COMMERCIAL","OPERATIONAL","CLINIC","","","","PUROK 6","SAN NICOLAS 2ND","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","","LGU.GUAGUA.R3"
"226899","BETIS RIVER","CREEK","CUENCO, MERCEDEZ","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE/BILLIARD","","","","PUROK 6","SAN NICOLAS 2ND","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","","LGU.GUAGUA.R3"
"226900","SAN JOSE CREEK","CREEK","ROQUE, NATHANIEL CASTRO","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 1 TO 6","LAMBAC","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2015-01-30","LGU.GUAGUA.R3"
"226901","SAN JOSE CREEK","CREEK","DE DOTE, REYNALDO BACANI","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 1 TO 6","LAMBAC","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2015-01-30","LGU.GUAGUA.R3"
"226902","SAN JOSE CREEK","CREEK","AMPARO, NENITA","","COMMERCIAL","OPERATIONAL","WELDING SHOP","","","","PUROK 1 TO 6","LAMBAC","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2015-01-30","LGU.GUAGUA.R3"
"226903","SAN JOSE CREEK","CREEK","JUICO, ELIHEL","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 1 TO 6","LAMBAC","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2015-01-30","LGU.GUAGUA.R3"
"226904","SAN JOSE CREEK","CREEK","BARTOLOME, JONNA","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 1 TO 6","LAMBAC","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2015-01-30","LGU.GUAGUA.R3"
"226905","SAN JOSE CREEK","CREEK","DATUL, ROSUITO","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 1 TO 6","LAMBAC","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2015-01-30","LGU.GUAGUA.R3"
"226906","GUAGUA RIVER ","RIVER","TERESITA TORRES","","COMMERCIAL","OPERATIONAL","CELLPHONE/PRINTING","","","","PUROK I ","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226907","GUAGUA RIVER ","RIVER","EMMANUEL TIONGCO","","COMMERCIAL","OPERATIONAL","PHOTO COPY","","","","PUROK I ","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226908","GUAGUA RIVER ","RIVER","MAIGUE BOLOS, Jr.","","COMMERCIAL","OPERATIONAL","LESSOR/SHOPPING","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226909","GUAGUA RIVER ","RIVER","REFAEL VELEZ, Jr","","COMMERCIAL","OPERATIONAL","GENERAL MERCHANDISE","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226910","GUAGUA RIVER ","RIVER","JOSE L. VELEZ, Jr.","","COMMERCIAL","OPERATIONAL","LESSOR","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226911","GUAGUA RIVER ","RIVER","CEZAR DIYCO","","COMMERCIAL","OPERATIONAL","BAKERY","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226912","GUAGUA RIVER ","RIVER","ROMEO DIZON ","","COMMERCIAL","OPERATIONAL","SCHOOL","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226913","GUAGUA RIVER ","RIVER","ROMEO YABUT ","","COMMERCIAL","OPERATIONAL","LESSOR/BANK","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226914","GUAGUA RIVER ","RIVER","LUZ VIRAY","","COMMERCIAL","OPERATIONAL","SHOPPING CENTER","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226915","GUAGUA RIVER ","RIVER","JOSEFINA REYES","JOLLIBEE","COMMERCIAL","OPERATIONAL","FOOD CHAIN","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226916","GUAGUA RIVER ","RIVER","JAKE CARLOS","","COMMERCIAL","OPERATIONAL","BARBER SHOP","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226917","GUAGUA RIVER ","RIVER","DAVID LAPID","","COMMERCIAL","OPERATIONAL","BARBER SHOP","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226918","GUAGUA RIVER ","RIVER","BENITO CHIONG, Jr.","","COMMERCIAL","OPERATIONAL","MEDICAL CLINIC","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226919","GUAGUA RIVER ","RIVER","MICHEAL TITCO","","COMMERCIAL","OPERATIONAL","MUSICAL STORE","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226920","GUAGUA RIVER ","RIVER","MICHEAL CARLOS","","COMMERCIAL","OPERATIONAL","PAWNSHOP","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226921","MAISAC RIVER","RIVER","FERDINAND SALAZAR","","COMMERCIAL","OPERATIONAL","BARANGAY HALL","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226922","MAISAC RIVER","RIVER","DENNIS CABERA","","COMMERCIAL","OPERATIONAL","LESSOR","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226923","MAISAC RIVER","RIVER","CARAZON LAGMAN","","COMMERCIAL","OPERATIONAL","BAKERY","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226924","MAISAC RIVER","RIVER","ROSITA NARCISO LAKI","","COMMERCIAL","OPERATIONAL","LESSOR","","","","PUROK 2","PLAZA BURGOS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-01-14","LGU.GUAGUA.R3"
"226925","BETIS RIVER","RIVER","BATAC, CATALINA DAVID","","COMMERCIAL","OPERATIONAL","HALO-HALO STORE/CANTEEN","","","","PUROK 3 ","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226926","BETIS RIVER","RIVER","DAVID, MAXIMA ALFONSO","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 3 ","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226927","BETIS RIVER","RIVER","OCAMPO, ANTONIO C.","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 3 ","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226928","BETIS RIVER","RIVER","SAZON, BIEVENIDO","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 3 ","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226929","BETIS RIVER","RIVER","CORONEL, FERDIE ESTEBAN","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 2","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226930","BETIS RIVER","RIVER","ANGELES, MANUEL OCAMPO","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 2","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226931","BETIS RIVER","RIVER","ISIP, FORTUNATO ADONA","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK I","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226932","BETIS RIVER","RIVER","ALFONSO, ERNESTO SY","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK I","SAN AGUSTIN, BETIS","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226933","Sapang Maisac ","CREEK","AQUINO, LUNING CAPATI","","COMMERCIAL","OPERATIONAL","GUITAR SHOP","","","","PUROK 6","SAN ANTONIO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-28","LGU.GUAGUA.R3"
"226934","Sapang Maisac ","CREEK","ROBINSON, EDUARDO BACANI","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 6","SAN ANTONIO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-28","LGU.GUAGUA.R3"
"226935","Sapang Maisac ","CREEK","ROBINSON, EDUARDO BACANI","","COMMERCIAL","OPERATIONAL","GUITAR SHOP","","","","PUROK 6","SAN ANTONIO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-28","LGU.GUAGUA.R3"
"226936","Sapang Maisac ","CREEK","ROBINSON, EDUARDO BACANI","","COMMERCIAL","OPERATIONAL","GUITAR SHOP","","","","PUROK 6","SAN ANTONIO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-28","LGU.GUAGUA.R3"
"226937","Sapang Maisac ","CREEK","FERNANDO, BENJAMIN RUIZ","","COMMERCIAL","OPERATIONAL","GUITAR SHOP","","","","PUROK 6","SAN ANTONIO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-28","LGU.GUAGUA.R3"
"226938","SAPANG MATULID","CREEK","SANTOS, ROBERTO DIAZ","","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","","","","PUROK 1 & 3","SAN ISIDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226939","SAPANG MATULID","CREEK","CURA, FRANCISCO ALINGCASTRE","","COMMERCIAL","OPERATIONAL","GUITAR SHOP","","","","PUROK 1 & 3","SAN ISIDRO","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
"226940","SAN JOSE CREEK","CREEK","CALMA, KAREN","","COMMERCIAL","OPERATIONAL","MINI-GROCERY","","","","DAYAT","SAN JOSE","GUAGUA","PAMPANGA","REGION III","","","","YES","","","","","2014-10-30","LGU.GUAGUA.R3"
